,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
202,2016,61012,18.6,1197,81.83,5.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
203,2009,87459,14.7,1390,85.0,5.0,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
204,2010,70500,15.64,1193,64.1,5.0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
205,2015,64103,15.73,1968,174.33,5.0,19.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
206,2014,76000,14.7,1798,177.5,5.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
207,2014,104000,23.59,1364,67.06,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
209,2014,37245,14.8,1595,120.7,5.0,11.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
210,2013,45000,27.4,1498,98.6,5.0,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
211,2012,117837,22.32,1582,126.32,5.0,4.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
212,2014,30000,20.46,1461,83.8,5.0,5.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
213,2015,27057,15.29,1591,121.3,5.0,8.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
214,2016,8500,20.51,998,67.0,5.0,4.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
215,2010,30500,11.74,1796,186.0,5.0,10.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
216,2012,56000,11.8,2967,246.7,5.0,45.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
217,2012,44000,19.81,1086,68.05,5.0,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
218,2017,10500,14.3,1598,103.52,5.0,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
219,2017,26000,14.67,1798,177.46,5.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
220,2018,25166,17.19,1197,81.86,5.0,8.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
221,2014,64000,25.8,1498,98.6,5.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
222,2004,61000,18.9,998,67.1,5.0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
223,2013,107000,21.03,1461,65.0,5.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
224,2018,29161,19.27,2143,167.62,5.0,39.41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
225,2013,32000,22.5,998,67.04,5.0,2.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
226,2015,46173,19.01,1461,108.5,5.0,8.92,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
228,2017,26327,16.82,1998,189.08,4.0,35.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
230,2007,200000,17.2,1396,53.5,5.0,0.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
231,2016,60813,18.6,1199,76.8,5.0,3.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
232,2012,45000,22.07,1199,73.9,5.0,3.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
233,2016,64000,22.9,1248,74.0,5.0,6.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
234,2012,41284,20.0,1399,68.05,5.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
235,2019,14165,11.36,2755,171.5,7.0,19.64,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
236,2011,67000,11.72,2199,194.3,7.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
237,2011,32572,17.4,1497,117.3,5.0,3.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
238,2018,14960,18.6,1197,81.83,5.0,6.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
239,2015,55980,19.27,2143,167.62,5.0,18.12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
240,2013,74000,25.44,936,57.6,5.0,2.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
241,2015,56847,22.54,1396,88.73,5.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
242,2015,121374,12.99,2494,100.6,7.0,14.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
243,2013,52000,20.77,1248,88.76,7.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
244,2014,118000,12.8,2494,102.0,7.0,10.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
246,2016,33915,17.8,1497,117.3,5.0,8.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
247,2014,82002,17.05,1995,184.0,5.0,18.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
248,2017,33000,24.0,1120,70.0,5.0,4.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
249,2016,34000,28.09,1248,88.5,5.0,8.45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
250,2012,55000,20.5,1598,103.6,5.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
251,2006,160538,13.1,1493,82.0,5.0,1.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
252,2014,60000,19.91,1498,103.6,5.0,3.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
253,2017,49575,18.7,1199,88.7,5.0,7.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
254,2010,83000,19.81,1086,68.05,5.0,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
255,2018,51346,16.38,1995,183.0,5.0,21.99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
256,2017,43000,13.68,2393,147.8,7.0,18.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
257,2011,35000,19.7,796,35.0,5.0,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
258,2017,27872,20.4,1197,81.8,5.0,5.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
259,2014,16514,18.9,1197,82.0,5.0,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
260,2012,120000,22.9,1248,74.0,5.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
261,2008,143275,22.0,1582,126.2,5.0,2.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
263,2010,52000,17.0,1197,80.0,5.0,2.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
264,2017,29819,11.57,2987,254.79,5.0,61.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
265,2014,57000,15.8,2148,170.0,5.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
266,2014,88500,23.2,1248,73.94,5.0,4.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
267,2016,28000,19.67,1582,126.2,5.0,13.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
268,2010,67000,19.0,998,66.1,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
269,2016,26000,19.64,1461,108.45,5.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
270,2010,120000,17.8,1248,76.0,5.0,1.65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
271,2017,51982,16.55,2993,258.0,5.0,45.77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
272,2010,36000,20.36,1197,78.9,5.0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
273,2016,47000,12.8,2494,102.0,7.0,12.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
274,2002,60000,17.3,993,60.0,5.0,0.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
275,2018,31025,28.4,1248,74.0,5.0,7.15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
276,2013,105000,12.05,2179,120.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
277,2017,121900,22.95,1248,74.0,5.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
278,2017,22695,18.88,999,123.24,5.0,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
279,2012,73000,23.4,1248,74.0,5.0,4.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
280,2016,32227,22.74,796,47.3,5.0,3.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
281,2011,55000,17.0,1497,118.0,5.0,4.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
282,2018,11287,12.07,2967,241.4,7.0,70.36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
283,2009,48000,17.0,1896,105.0,5.0,2.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
284,2012,54308,17.1,1591,121.3,5.0,4.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
285,2009,78442,16.8,1497,118.0,5.0,3.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
286,2013,46000,21.9,1396,88.8,5.0,3.11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
287,2014,45051,15.0,1396,98.6,5.0,5.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
288,2011,69000,20.54,1598,103.6,5.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
289,2014,49000,17.4,1497,117.3,5.0,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
290,2018,45000,22.95,1248,74.0,5.0,5.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
291,2015,64000,18.48,1995,177.0,5.0,28.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
292,2009,60000,18.9,1061,67.0,5.0,1.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
293,2015,62178,18.2,1199,88.7,5.0,4.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
294,2012,58006,15.0,1896,105.0,5.0,6.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
295,2010,74000,20.36,1197,78.9,5.0,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
296,2015,77771,19.27,2143,170.0,5.0,18.64,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
297,2012,45275,20.36,1197,78.9,5.0,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
298,2016,48000,13.68,2393,147.8,7.0,20.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
299,2015,31652,17.68,1968,174.33,5.0,26.78,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
300,2010,109000,12.99,2494,100.6,7.0,8.26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
301,2015,31978,16.47,1198,73.9,5.0,3.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
302,2011,70000,20.92,998,67.1,5.0,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
303,2017,15000,18.0,1497,117.3,5.0,12.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
304,2013,59138,17.0,1405,70.0,5.0,2.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
305,2014,61726,17.68,1968,174.33,5.0,20.77,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
306,2015,48000,17.9,2143,136.0,5.0,20.26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
309,2014,77815,23.1,998,67.04,5.0,4.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
310,2017,29000,17.9,2143,201.15,5.0,57.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
311,2017,44000,12.7,2179,187.7,5.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
312,2011,108626,20.54,1598,103.6,5.0,3.65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
313,2012,71791,14.0,796,35.0,5.0,2.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
314,2012,91931,18.5,1198,86.8,5.0,3.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
315,2000,158000,14.07,2956,83.1,7.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
316,2012,91183,18.0,1248,75.0,5.0,2.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
317,2012,65000,18.9,998,67.1,5.0,2.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
318,2015,88428,16.0,2179,140.0,7.0,10.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
319,2008,138000,17.1,1396,70.0,5.0,1.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
320,2018,18000,16.02,1373,93.7,7.0,8.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
321,2011,60000,11.7,2354,177.6,5.0,4.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
322,2012,48000,19.3,1248,73.9,5.0,3.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
323,2009,160000,17.8,1399,68.0,5.0,2.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
324,2008,40000,17.7,1497,78.0,5.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
325,2014,51495,17.68,1968,174.33,5.0,21.95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
326,2011,30000,9.52,2993,313.0,4.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
327,2017,97430,14.75,2967,245.0,7.0,62.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
328,2008,42496,26.3,998,67.1,5.0,1.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
329,2012,83000,23.0,1396,90.0,5.0,5.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
330,2009,37000,16.95,1197,78.9,5.0,2.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
331,2016,28503,19.0,1199,88.7,5.0,6.86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
332,2015,76496,25.2,1248,74.0,5.0,6.15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
333,2011,79152,18.5,1197,82.85,5.0,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
334,2011,32000,16.47,1198,73.9,5.0,2.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
335,2009,35000,19.7,796,46.3,5.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
336,2004,105000,11.3,1794,125.0,5.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
337,2006,56000,19.7,796,46.3,5.0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
338,2012,73000,21.12,1248,88.8,5.0,3.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
339,2012,38000,19.7,796,46.3,5.0,2.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
340,2013,775000,19.3,1968,141.0,5.0,7.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
341,2008,80000,11.3,1794,125.0,5.0,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
342,2016,24973,18.6,1197,81.83,5.0,7.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
343,2016,45000,24.3,1248,88.5,5.0,7.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
344,2010,87430,17.0,1497,118.0,5.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
345,2014,133944,18.0,1248,75.0,5.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
346,2013,57000,25.8,1498,98.6,5.0,3.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
347,2016,27904,21.1,814,55.2,5.0,3.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
348,2015,30717,21.76,1995,190.0,5.0,25.99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
349,2012,80000,22.32,1582,126.32,5.0,5.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
350,2013,47304,21.02,1248,88.8,5.0,2.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
351,2005,100000,14.45,1984,227.0,5.0,2.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
352,2017,30000,24.07,998,67.1,5.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
353,2014,68000,22.7,1498,89.84,5.0,6.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
354,2011,21000,18.0,995,62.0,5.0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
355,2017,21000,19.33,1999,177.0,5.0,52.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
356,2007,119000,13.1,1997,141.1,5.0,3.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
357,2019,13747,14.67,1798,177.46,5.0,27.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
358,2009,620000,20.36,1197,78.9,5.0,2.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
359,2013,70000,22.9,1248,74.0,5.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
360,2016,18000,18.5,1197,83.14,5.0,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
361,2011,83000,23.08,1461,63.1,5.0,2.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
362,2015,130000,23.4,1248,74.0,5.0,3.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
363,2012,63400,17.8,1399,67.0,5.0,3.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
364,2003,65000,17.3,993,60.0,5.0,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
365,2017,8350,13.8,1998,192.0,5.0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
366,2014,45000,23.59,1364,67.05,5.0,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
367,2018,26200,24.7,796,47.3,5.0,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
368,2011,11000,18.9,796,47.0,5.0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
369,2009,90000,11.0,2993,235.0,5.0,17.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
370,2015,74000,11.07,2496,179.5,5.0,8.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
371,2015,37081,18.9,1197,82.0,5.0,5.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
372,2017,39000,24.3,1248,88.5,5.0,9.49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
373,2008,99000,12.07,2967,241.4,7.0,12.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
374,2015,38000,17.9,2143,136.0,5.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
375,2007,72000,16.1,796,37.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
376,2015,93000,20.45,1461,83.8,5.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
377,2017,5900,21.43,1364,87.2,5.0,16.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
378,2014,25000,15.8,2148,170.0,5.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
379,2010,68000,21.1,1248,73.9,5.0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
380,2017,35676,16.0,1497,117.3,7.0,9.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
381,2015,74310,24.4,1120,71.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
382,2014,59364,14.21,2143,203.0,5.0,26.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
383,2014,41380,14.8,1595,120.7,5.0,11.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
384,2017,33900,15.0,2143,204.0,5.0,37.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
385,2016,28000,17.8,1497,117.3,5.0,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
387,2011,93982,17.0,1497,118.0,5.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
388,2010,95000,16.2,1599,103.2,5.0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
389,2017,9000,13.5,1999,246.74,5.0,34.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
390,2015,52516,18.0,1198,86.7,5.0,4.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
391,2015,20000,18.86,1598,122.0,4.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
392,2017,56451,13.5,2987,282.0,5.0,62.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
393,2014,37000,21.1,814,55.2,5.0,3.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
394,2014,17400,20.51,998,67.04,5.0,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
395,2011,90207,21.1,1248,73.9,5.0,3.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
396,2011,89616,16.07,1995,181.0,5.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
397,2014,85000,13.49,2179,138.03,5.0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
398,2014,79271,20.38,1968,143.0,5.0,16.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
399,2012,56000,12.7,2179,187.7,5.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
400,2010,85001,12.0,2987,224.0,7.0,28.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
401,2018,12000,13.5,2477,175.56,7.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
402,2010,125000,19.7,796,46.3,5.0,0.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
403,2013,53000,14.0,1061,64.0,5.0,2.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
404,2017,34990,12.7,2179,187.7,5.0,53.83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
405,2011,49768,17.01,1591,121.3,5.0,4.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
406,2013,56000,16.73,2993,218.0,5.0,33.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
407,2013,75000,14.74,2993,270.9,5.0,27.95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
408,2010,57000,13.7,1798,157.75,5.0,7.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
